0.0716552 0.989275 -0.298101
0.0724709 0.989031 -0.301448
0.0732866 0.988784 -0.304793
0.0741021 0.988534 -0.308137
0.0749176 0.988281 -0.311479
0.075733 0.988026 -0.314819
0.0765483 0.987768 -0.318158
0.0773635 0.987507 -0.321495
0.0781786 0.987244 -0.324831
0.0789936 0.986977 -0.328165
0.0798086 0.986709 -0.331497
0.0806234 0.986437 -0.334828
0.0814382 0.986163 -0.338157
0.0822529 0.985886 -0.341484
0.0830675 0.985607 -0.34481
0.083882 0.985324 -0.348134
0.0846965 0.985039 -0.351456
0.0855108 0.984752 -0.354777
0.0863251 0.984462 -0.358096
0.0871393 0.984169 -0.361414
0.0879534 0.983873 -0.364729
0.0887674 0.983575 -0.368044
0.0895814 0.983274 -0.371356
0.0903953 0.98297 -0.374667
0.091209 0.982664 -0.377976
0.0920227 0.982355 -0.381283
0.0928364 0.982044 -0.384589
0.0936499 0.981729 -0.387893
0.0944634 0.981413 -0.391195
0.0952768 0.981093 -0.394495
0.0960901 0.980771 -0.397794
0.0969033 0.980446 -0.401091
0.0977164 0.980119 -0.404387
0.0985295 0.979788 -0.40768
0.0993425 0.979456 -0.410972
0.100155 0.97912 -0.414262
0.100968 0.978782 -0.417551
0.101781 0.978441 -0.420837
0.102594 0.978098 -0.424122
0.103406 0.977752 -0.427405
0.104219 0.977404 -0.430686
0.105031 0.977052 -0.433966
0.105844 0.976698 -0.437244
0.106656 0.976342 -0.44052
0.107468 0.975983 -0.443794
0.10828 0.975621 -0.447066
0.109092 0.975257 -0.450337
0.109904 0.97489 -0.453605
0.110716 0.97452 -0.456872
0.111528 0.974148 -0.460137
0.112339 0.973773 -0.463401
0.113151 0.973396 -0.466662
0.113963 0.973016 -0.469922
0.114774 0.972633 -0.473179
0.115586 0.972248 -0.476435
0.116397 0.97186 -0.479689
0.117208 0.971469 -0.482941
0.118019 0.971076 -0.486191
0.11883 0.970681 -0.48944
0.119641 0.970282 -0.492686
0.120452 0.969882 -0.495931
0.121263 0.969478 -0.499173
0.122074 0.969072 -0.502414
0.122884 0.968664 -0.505653
0.123695 0.968252 -0.508889
0.124506 0.967839 -0.512124
0.125316 0.967422 -0.515357
0.126126 0.967003 -0.518588
0.126937 0.966582 -0.521817
0.127747 0.966158 -0.525045
0.128557 0.965731 -0.52827
0.129367 0.965302 -0.531493
0.130177 0.96487 -0.534714
0.130987 0.964436 -0.537933
0.131796 0.963999 -0.54115
0.132606 0.96356 -0.544366
0.133415 0.963118 -0.547579
0.134225 0.962673 -0.55079
0.135034 0.962226 -0.553999
0.135844 0.961776 -0.557206
0.136653 0.961324 -0.560411
0.137462 0.960869 -0.563614
0.138271 0.960412 -0.566815
0.13908 0.959952 -0.570014
0.139889 0.95949 -0.57321
0.140697 0.959025 -0.576405
0.141506 0.958558 -0.579597
0.142315 0.958088 -0.582788
0.143123 0.957615 -0.585976
0.143931 0.95714 -0.589162
0.14474 0.956663 -0.592347
0.145548 0.956183 -0.595528
0.146356 0.9557 -0.598708
0.147164 0.955215 -0.601886
0.147972 0.954728 -0.605061
0.14878 0.954238 -0.608235
0.149587 0.953745 -0.611406
0.150395 0.95325 -0.614575
0.151202 0.952753 -0.617742
0.15201 0.952253 -0.620906
0.152817 0.95175 -0.624068
0.153624 0.951245 -0.627228
0.154431 0.950738 -0.630386
0.155238 0.950228 -0.633542
0.156045 0.949715 -0.636695
0.156852 0.9492 -0.639846
0.157659 0.948683 -0.642995
0.158465 0.948163 -0.646142
0.159271 0.947641 -0.649286
0.160078 0.947116 -0.652428
0.160884 0.946589 -0.655568
0.16169 0.946059 -0.658705
0.162496 0.945527 -0.66184
0.163302 0.944992 -0.664973
0.164108 0.944455 -0.668103
0.164913 0.943915 -0.671231
0.165719 0.943373 -0.674357
0.166524 0.942829 -0.67748
0.16733 0.942282 -0.680601
0.168135 0.941733 -0.68372
0.16894 0.941181 -0.686836
0.169745 0.940627 -0.68995
0.170549 0.940071 -0.693061
0.171354 0.939512 -0.69617
0.172159 0.93895 -0.699277
0.172963 0.938387 -0.702381
0.173767 0.93782 -0.705482
0.174572 0.937252 -0.708581
0.175376 0.936681 -0.711678
0.17618 0.936108 -0.714772
0.176983 0.935532 -0.717864
0.177787 0.934954 -0.720953
0.178591 0.934373 -0.72404
0.179394 0.93379 -0.727124
0.180197 0.933205 -0.730205
0.181 0.932617 -0.733284
0.181803 0.932027 -0.736361
0.182606 0.931435 -0.739435
0.183409 0.93084 -0.742506
0.184212 0.930243 -0.745575
0.185014 0.929643 -0.748641
0.185816 0.929041 -0.751705
0.186618 0.928437 -0.754766
0.18742 0.927831 -0.757824
