# eps=0 u'(0)=0
15.4677 0.881022
15.4678 0.88108
15.4679 0.881138
15.4681 0.881196
15.4682 0.881254
15.4683 0.881312
15.4684 0.88137
15.4685 0.881428
15.4687 0.881486
15.4688 0.881544
15.4689 0.881602
15.469 0.88166
15.4691 0.881718
15.4693 0.881776
15.4694 0.881834
15.4695 0.881892
15.4696 0.88195
15.4697 0.882008
15.4699 0.882066
15.47 0.882124
15.4701 0.882182
15.4702 0.88224
15.4703 0.882298
15.4704 0.882356
15.4706 0.882414
15.4707 0.882472
15.4708 0.88253
15.4709 0.882588
15.471 0.882646
15.4712 0.882704
15.4713 0.882762
15.4714 0.88282
15.4715 0.882878
15.4716 0.882936
15.4718 0.882994
15.4719 0.883052
15.472 0.88311
15.4721 0.883168
15.4722 0.883226
15.4724 0.883284
15.4725 0.883343
15.4726 0.883401
15.4727 0.883459
15.4728 0.883517
15.473 0.883575
15.4731 0.883633
15.4732 0.883691
15.4733 0.883749
15.4734 0.883807
15.4736 0.883865
15.4737 0.883923
15.4738 0.883981
15.4739 0.884039
15.474 0.884098
15.4742 0.884156
15.4743 0.884214
15.4744 0.884272
15.4745 0.88433
15.4746 0.884388
15.4747 0.884446
15.4749 0.884504
15.475 0.884562
15.4751 0.884621
15.4752 0.884679
15.4753 0.884737
15.4755 0.884795
15.4756 0.884853
15.4757 0.884911
15.4758 0.884969
15.4759 0.885028
15.4761 0.885086
15.4762 0.885144
15.4763 0.885202
15.4764 0.88526
15.4765 0.885318
15.4767 0.885376
15.4768 0.885435
15.4769 0.885493
15.477 0.885551
15.4771 0.885609
15.4773 0.885667
15.4774 0.885725
15.4775 0.885784
15.4776 0.885842
15.4777 0.8859
15.4779 0.885958
15.478 0.886016
15.4781 0.886075
15.4782 0.886133
15.4783 0.886191
15.4785 0.886249
15.4786 0.886307
15.4787 0.886366
15.4788 0.886424
15.4789 0.886482
15.479 0.88654
15.4792 0.886598
15.4793 0.886657
15.4794 0.886715
15.4795 0.886773
15.4796 0.886831
15.4798 0.88689
15.4799 0.886948
15.48 0.887006
15.4801 0.887064
15.4802 0.887123
15.4804 0.887181
15.4805 0.887239
15.4806 0.887297
15.4807 0.887356
15.4808 0.887414
15.481 0.887472
15.4811 0.88753
15.4812 0.887589
15.4813 0.887647
15.4814 0.887705
15.4816 0.887763
15.4817 0.887822
15.4818 0.88788
15.4819 0.887938
15.482 0.887996
15.4822 0.888055
15.4823 0.888113
15.4824 0.888171
15.4825 0.88823
15.4826 0.888288
15.4828 0.888346
15.4829 0.888405
15.483 0.888463
15.4831 0.888521
15.4832 0.888579
15.4834 0.888638
15.4835 0.888696
15.4836 0.888754
15.4837 0.888813
15.4838 0.888871
15.484 0.888929
15.4841 0.888988
15.4842 0.889046
15.4843 0.889104
15.4844 0.889163
15.4846 0.889221
15.4847 0.889279
15.4848 0.889338
15.4849 0.889396
15.485 0.889454
15.4851 0.889513
15.4853 0.889571
15.4854 0.889629
15.4855 0.889688
15.4856 0.889746
15.4857 0.889805
15.4859 0.889863
15.486 0.889921
15.4861 0.88998
15.4862 0.890038
15.4863 0.890096
15.4865 0.890155
15.4866 0.890213
15.4867 0.890272
15.4868 0.89033
15.4869 0.890388
15.4871 0.890447
15.4872 0.890505
15.4873 0.890564
15.4874 0.890622
15.4875 0.89068
15.4877 0.890739
15.4878 0.890797
15.4879 0.890856
15.488 0.890914
15.4881 0.890972
15.4883 0.891031
15.4884 0.891089
15.4885 0.891148
15.4886 0.891206
15.4887 0.891265
15.4889 0.891323
15.489 0.891381
15.4891 0.89144
15.4892 0.891498
15.4893 0.891557
15.4895 0.891615
15.4896 0.891674
15.4897 0.891732
15.4898 0.891791
15.4899 0.891849
15.4901 0.891908
15.4902 0.891966
15.4903 0.892024
15.4904 0.892083
15.4905 0.892141
15.4907 0.8922
15.4908 0.892258
15.4909 0.892317
15.491 0.892375
15.4911 0.892434
15.4913 0.892492
15.4914 0.892551
15.4915 0.892609
15.4916 0.892668
15.4917 0.892726
15.4919 0.892785
15.492 0.892843
15.4921 0.892902
15.4922 0.89296
15.4923 0.893019
15.4925 0.893077
15.4926 0.893136
15.4927 0.893194
15.4928 0.893253
15.4929 0.893311
15.4931 0.89337
15.4932 0.893428
15.4933 0.893487
15.4934 0.893546
15.4935 0.893604
15.4937 0.893663
15.4938 0.893721
15.4939 0.89378
15.494 0.893838
15.4941 0.893897
15.4943 0.893955
15.4944 0.894014
15.4945 0.894072
15.4946 0.894131
15.4947 0.89419
15.4949 0.894248
15.495 0.894307
15.4951 0.894365
15.4952 0.894424
15.4953 0.894482
15.4954 0.894541
15.4956 0.8946
15.4957 0.894658
15.4958 0.894717
15.4959 0.894775
15.496 0.894834
15.4962 0.894893
15.4963 0.894951
15.4964 0.89501
15.4965 0.895068
15.4966 0.895127
15.4968 0.895186
15.4969 0.895244
15.497 0.895303
15.4971 0.895361
15.4972 0.89542
15.4974 0.895479
15.4975 0.895537
15.4976 0.895596
15.4977 0.895655
15.4978 0.895713
15.498 0.895772
15.4981 0.895831
15.4982 0.895889
15.4983 0.895948
15.4984 0.896006
15.4986 0.896065
15.4987 0.896124
15.4988 0.896182
15.4989 0.896241
15.499 0.8963
15.4992 0.896358
15.4993 0.896417
15.4994 0.896476
15.4995 0.896534
15.4996 0.896593
15.4998 0.896652
15.4999 0.89671
15.5 0.896769
15.5001 0.896828
15.5002 0.896886
15.5004 0.896945
15.5005 0.897004
15.5006 0.897063
15.5007 0.897121
15.5008 0.89718
15.501 0.897239
15.5011 0.897297
15.5012 0.897356
15.5013 0.897415
15.5014 0.897473
15.5016 0.897532
15.5017 0.897591
15.5018 0.89765
15.5019 0.897708
15.502 0.897767
15.5022 0.897826
15.5023 0.897885
15.5024 0.897943
15.5025 0.898002
15.5026 0.898061
15.5028 0.898119
15.5029 0.898178
15.503 0.898237
15.5031 0.898296
15.5032 0.898354
15.5034 0.898413
15.5035 0.898472
15.5036 0.898531
15.5037 0.898589
15.5038 0.898648
15.504 0.898707
15.5041 0.898766
15.5042 0.898825
15.5043 0.898883
15.5044 0.898942
15.5046 0.899001
15.5047 0.89906
15.5048 0.899118
15.5049 0.899177
15.505 0.899236
15.5052 0.899295
15.5053 0.899354
15.5054 0.899412
15.5055 0.899471
15.5056 0.89953
15.5058 0.899589
15.5059 0.899648
15.506 0.899706
15.5061 0.899765
15.5062 0.899824
15.5064 0.899883
15.5065 0.899942
15.5066 0.9
15.5067 0.900059
15.5068 0.900118
15.507 0.900177
15.5071 0.900236
15.5072 0.900295
15.5073 0.900353
15.5074 0.900412
15.5076 0.900471
15.5077 0.90053
15.5078 0.900589
15.5079 0.900648
15.508 0.900707
15.5082 0.900765
15.5083 0.900824
15.5084 0.900883
15.5085 0.900942
15.5086 0.901001
15.5088 0.90106
15.5089 0.901119
15.509 0.901177
15.5091 0.901236
15.5092 0.901295
15.5094 0.901354
15.5095 0.901413
15.5096 0.901472
15.5097 0.901531
15.5098 0.90159
15.51 0.901649
15.5101 0.901707
15.5102 0.901766
15.5103 0.901825
15.5104 0.901884
15.5106 0.901943
15.5107 0.902002
15.5108 0.902061
15.5109 0.90212
15.5111 0.902179
15.5112 0.902238
15.5113 0.902297
15.5114 0.902355
15.5115 0.902414
15.5117 0.902473
15.5118 0.902532
15.5119 0.902591
15.512 0.90265
15.5121 0.902709
15.5123 0.902768
15.5124 0.902827
15.5125 0.902886
15.5126 0.902945
15.5127 0.903004
15.5129 0.903063
15.513 0.903122
15.5131 0.903181
15.5132 0.90324
15.5133 0.903299
15.5135 0.903358
15.5136 0.903417
15.5137 0.903475
15.5138 0.903534
15.5139 0.903593
15.5141 0.903652
15.5142 0.903711
15.5143 0.90377
15.5144 0.903829
15.5145 0.903888
15.5147 0.903947
15.5148 0.904006
15.5149 0.904065
15.515 0.904124
15.5151 0.904183
15.5153 0.904242
15.5154 0.904301
15.5155 0.90436
15.5156 0.904419
15.5157 0.904478
15.5159 0.904537
15.516 0.904596
15.5161 0.904655
15.5162 0.904714
15.5163 0.904773
15.5165 0.904833
15.5166 0.904892
15.5167 0.904951
15.5168 0.90501
15.5169 0.905069
15.5171 0.905128
15.5172 0.905187
15.5173 0.905246
15.5174 0.905305
15.5175 0.905364
15.5177 0.905423
15.5178 0.905482
15.5179 0.905541
15.518 0.9056
15.5181 0.905659
15.5183 0.905718
15.5184 0.905777
15.5185 0.905836
15.5186 0.905895
15.5187 0.905955
15.5189 0.906014
15.519 0.906073
15.5191 0.906132
15.5192 0.906191
15.5193 0.90625
15.5195 0.906309
15.5196 0.906368
15.5197 0.906427
15.5198 0.906486
15.5199 0.906545
15.5201 0.906605
15.5202 0.906664
15.5203 0.906723
15.5204 0.906782
15.5206 0.906841
15.5207 0.9069
15.5208 0.906959
15.5209 0.907018
15.521 0.907077
15.5212 0.907137
15.5213 0.907196
15.5214 0.907255
15.5215 0.907314
15.5216 0.907373
15.5218 0.907432
15.5219 0.907491
15.522 0.907551
15.5221 0.90761
15.5222 0.907669
15.5224 0.907728
15.5225 0.907787
15.5226 0.907846
15.5227 0.907905
15.5228 0.907965
15.523 0.908024
15.5231 0.908083
15.5232 0.908142
15.5233 0.908201
15.5234 0.90826
15.5236 0.90832
15.5237 0.908379
15.5238 0.908438
15.5239 0.908497
15.524 0.908556
15.5242 0.908616
15.5243 0.908675
15.5244 0.908734
15.5245 0.908793
15.5246 0.908852
15.5248 0.908911
15.5249 0.908971
15.525 0.90903
15.5251 0.909089
15.5252 0.909148
15.5254 0.909208
15.5255 0.909267
15.5256 0.909326
15.5257 0.909385
15.5258 0.909444
15.526 0.909504
15.5261 0.909563
15.5262 0.909622
15.5263 0.909681
15.5264 0.909741
15.5266 0.9098
15.5267 0.909859
15.5268 0.909918
15.5269 0.909977
15.5271 0.910037
15.5272 0.910096
15.5273 0.910155
15.5274 0.910214
15.5275 0.910274
15.5277 0.910333
15.5278 0.910392
15.5279 0.910452
15.528 0.910511
15.5281 0.91057
15.5283 0.910629
15.5284 0.910689
15.5285 0.910748
15.5286 0.910807
15.5287 0.910866
15.5289 0.910926
15.529 0.910985
15.5291 0.911044
15.5292 0.911104
15.5293 0.911163
15.5295 0.911222
15.5296 0.911281
15.5297 0.911341
15.5298 0.9114
15.5299 0.911459
15.5301 0.911519
15.5302 0.911578
15.5303 0.911637
15.5304 0.911697
15.5305 0.911756
15.5307 0.911815
15.5308 0.911875
15.5309 0.911934
15.531 0.911993
15.5311 0.912052
15.5313 0.912112
15.5314 0.912171
15.5315 0.91223
15.5316 0.91229
15.5318 0.912349
15.5319 0.912408
15.532 0.912468
15.5321 0.912527
15.5322 0.912587
15.5324 0.912646
15.5325 0.912705
15.5326 0.912765
15.5327 0.912824
15.5328 0.912883
15.533 0.912943
15.5331 0.913002
15.5332 0.913061
15.5333 0.913121
15.5334 0.91318
15.5336 0.91324
15.5337 0.913299
15.5338 0.913358
15.5339 0.913418
15.534 0.913477
15.5342 0.913536
15.5343 0.913596
15.5344 0.913655
15.5345 0.913715
15.5346 0.913774
15.5348 0.913833
15.5349 0.913893
15.535 0.913952
15.5351 0.914012
15.5352 0.914071
15.5354 0.91413
15.5355 0.91419
15.5356 0.914249
15.5357 0.914309
15.5359 0.914368
15.536 0.914428
15.5361 0.914487
15.5362 0.914546
15.5363 0.914606
15.5365 0.914665
15.5366 0.914725
15.5367 0.914784
15.5368 0.914844
15.5369 0.914903
15.5371 0.914962
15.5372 0.915022
15.5373 0.915081
15.5374 0.915141
15.5375 0.9152
15.5377 0.91526
15.5378 0.915319
15.5379 0.915379
15.538 0.915438
15.5381 0.915497
15.5383 0.915557
15.5384 0.915616
15.5385 0.915676
15.5386 0.915735
15.5387 0.915795
15.5389 0.915854
15.539 0.915914
15.5391 0.915973
15.5392 0.916033
15.5393 0.916092
15.5395 0.916152
15.5396 0.916211
15.5397 0.916271
15.5398 0.91633
15.54 0.91639
15.5401 0.916449
15.5402 0.916509
15.5403 0.916568
15.5404 0.916628
15.5406 0.916687
15.5407 0.916747
15.5408 0.916806
15.5409 0.916866
15.541 0.916925
15.5412 0.916985
15.5413 0.917044
15.5414 0.917104
15.5415 0.917163
15.5416 0.917223
15.5418 0.917282
15.5419 0.917342
15.542 0.917402
15.5421 0.917461
15.5422 0.917521
15.5424 0.91758
15.5425 0.91764
15.5426 0.917699
15.5427 0.917759
15.5429 0.917818
15.543 0.917878
15.5431 0.917938
15.5432 0.917997
15.5433 0.918057
15.5435 0.918116
15.5436 0.918176
15.5437 0.918235
15.5438 0.918295
15.5439 0.918354
15.5441 0.918414
15.5442 0.918474
15.5443 0.918533
15.5444 0.918593
15.5445 0.918652
15.5447 0.918712
15.5448 0.918772
15.5449 0.918831
15.545 0.918891
15.5451 0.91895
15.5453 0.91901
15.5454 0.91907
15.5455 0.919129
15.5456 0.919189
15.5457 0.919248
15.5459 0.919308
15.546 0.919368
15.5461 0.919427
15.5462 0.919487
15.5464 0.919546
15.5465 0.919606
15.5466 0.919666
15.5467 0.919725
15.5468 0.919785
15.547 0.919845
15.5471 0.919904
15.5472 0.919964
15.5473 0.920024
15.5474 0.920083
15.5476 0.920143
15.5477 0.920202
15.5478 0.920262
15.5479 0.920322
15.548 0.920381
15.5482 0.920441
15.5483 0.920501
15.5484 0.92056
15.5485 0.92062
15.5486 0.92068
15.5488 0.920739
15.5489 0.920799
15.549 0.920859
15.5491 0.920918
15.5493 0.920978
15.5494 0.921038
15.5495 0.921097
15.5496 0.921157
15.5497 0.921217
15.5499 0.921276
15.55 0.921336
15.5501 0.921396
15.5502 0.921456
15.5503 0.921515
15.5505 0.921575
15.5506 0.921635
15.5507 0.921694
15.5508 0.921754
15.5509 0.921814
15.5511 0.921873
15.5512 0.921933
15.5513 0.921993
15.5514 0.922053
15.5516 0.922112
15.5517 0.922172
15.5518 0.922232
15.5519 0.922292
15.552 0.922351
15.5522 0.922411
15.5523 0.922471
15.5524 0.92253
15.5525 0.92259
15.5526 0.92265
15.5528 0.92271
15.5529 0.922769
15.553 0.922829
15.5531 0.922889
15.5532 0.922949
15.5534 0.923008
15.5535 0.923068
15.5536 0.923128
15.5537 0.923188
15.5538 0.923247
15.554 0.923307
15.5541 0.923367
15.5542 0.923427
15.5543 0.923487
15.5545 0.923546
15.5546 0.923606
15.5547 0.923666
15.5548 0.923726
15.5549 0.923785
15.5551 0.923845
15.5552 0.923905
15.5553 0.923965
15.5554 0.924025
15.5555 0.924084
15.5557 0.924144
15.5558 0.924204
15.5559 0.924264
15.556 0.924324
15.5561 0.924383
15.5563 0.924443
15.5564 0.924503
15.5565 0.924563
15.5566 0.924623
15.5568 0.924682
15.5569 0.924742
15.557 0.924802
15.5571 0.924862
15.5572 0.924922
15.5574 0.924981
15.5575 0.925041
15.5576 0.925101
15.5577 0.925161
15.5578 0.925221
15.558 0.925281
15.5581 0.92534
15.5582 0.9254
15.5583 0.92546
15.5584 0.92552
15.5586 0.92558
15.5587 0.92564
15.5588 0.9257
15.5589 0.925759
15.5591 0.925819
15.5592 0.925879
15.5593 0.925939
15.5594 0.925999
15.5595 0.926059
15.5597 0.926119
15.5598 0.926178
15.5599 0.926238
15.56 0.926298
15.5601 0.926358
15.5603 0.926418
15.5604 0.926478
15.5605 0.926538
15.5606 0.926598
15.5607 0.926657
15.5609 0.926717
15.561 0.926777
15.5611 0.926837
15.5612 0.926897
15.5614 0.926957
15.5615 0.927017
15.5616 0.927077
15.5617 0.927137
15.5618 0.927197
15.562 0.927256
15.5621 0.927316
15.5622 0.927376
15.5623 0.927436
15.5624 0.927496
15.5626 0.927556
15.5627 0.927616
15.5628 0.927676
15.5629 0.927736
15.563 0.927796
15.5632 0.927856
15.5633 0.927916
15.5634 0.927976
15.5635 0.928036
15.5637 0.928095
15.5638 0.928155
15.5639 0.928215
15.564 0.928275
15.5641 0.928335
15.5643 0.928395
15.5644 0.928455
15.5645 0.928515
15.5646 0.928575
15.5647 0.928635
15.5649 0.928695
15.565 0.928755
15.5651 0.928815
15.5652 0.928875
15.5653 0.928935
15.5655 0.928995
15.5656 0.929055
15.5657 0.929115
15.5658 0.929175
15.566 0.929235
15.5661 0.929295
15.5662 0.929355
15.5663 0.929415
15.5664 0.929475
15.5666 0.929535
15.5667 0.929595
15.5668 0.929655
15.5669 0.929715
15.567 0.929775
15.5672 0.929835
15.5673 0.929895
15.5674 0.929955
15.5675 0.930015
15.5677 0.930075
15.5678 0.930135
15.5679 0.930195
15.568 0.930255
15.5681 0.930315
15.5683 0.930375
15.5684 0.930435
15.5685 0.930495
15.5686 0.930555
15.5687 0.930615
15.5689 0.930675
15.569 0.930735
15.5691 0.930795
15.5692 0.930855
15.5693 0.930915
15.5695 0.930975
15.5696 0.931035
15.5697 0.931095
15.5698 0.931155
15.57 0.931215
15.5701 0.931275
15.5702 0.931335
15.5703 0.931395
15.5704 0.931455
15.5706 0.931516
15.5707 0.931576
15.5708 0.931636
15.5709 0.931696
15.571 0.931756
15.5712 0.931816
15.5713 0.931876
15.5714 0.931936
15.5715 0.931996
15.5717 0.932056
15.5718 0.932116
15.5719 0.932176
15.572 0.932236
15.5721 0.932297
15.5723 0.932357
15.5724 0.932417
15.5725 0.932477
15.5726 0.932537
15.5727 0.932597
15.5729 0.932657
15.573 0.932717
15.5731 0.932777
15.5732 0.932837
15.5734 0.932898
15.5735 0.932958
15.5736 0.933018
15.5737 0.933078
15.5738 0.933138
15.574 0.933198
15.5741 0.933258
15.5742 0.933318
15.5743 0.933379
15.5744 0.933439
15.5746 0.933499
15.5747 0.933559
15.5748 0.933619
15.5749 0.933679
15.5751 0.933739
15.5752 0.933799
15.5753 0.93386
15.5754 0.93392
15.5755 0.93398
15.5757 0.93404
15.5758 0.9341
15.5759 0.93416
15.576 0.934221
15.5761 0.934281
15.5763 0.934341
15.5764 0.934401
15.5765 0.934461
15.5766 0.934521
15.5768 0.934581
15.5769 0.934642
15.577 0.934702
15.5771 0.934762
15.5772 0.934822
15.5774 0.934882
15.5775 0.934943
15.5776 0.935003
15.5777 0.935063
15.5778 0.935123
15.578 0.935183
15.5781 0.935243
15.5782 0.935304
15.5783 0.935364
15.5784 0.935424
15.5786 0.935484
15.5787 0.935544
15.5788 0.935605
15.5789 0.935665
15.5791 0.935725
15.5792 0.935785
15.5793 0.935846
15.5794 0.935906
15.5795 0.935966
15.5797 0.936026
15.5798 0.936086
15.5799 0.936147
15.58 0.936207
15.5801 0.936267
15.5803 0.936327
15.5804 0.936388
15.5805 0.936448
15.5806 0.936508
15.5808 0.936568
15.5809 0.936628
15.581 0.936689
15.5811 0.936749
15.5812 0.936809
15.5814 0.936869
15.5815 0.93693
15.5816 0.93699
15.5817 0.93705
15.5819 0.93711
15.582 0.937171
15.5821 0.937231
15.5822 0.937291
15.5823 0.937351
15.5825 0.937412
15.5826 0.937472
15.5827 0.937532
15.5828 0.937593
15.5829 0.937653
15.5831 0.937713
15.5832 0.937773
15.5833 0.937834
15.5834 0.937894
15.5836 0.937954
15.5837 0.938014
15.5838 0.938075
15.5839 0.938135
15.584 0.938195
15.5842 0.938256
15.5843 0.938316
15.5844 0.938376
15.5845 0.938437
15.5846 0.938497
15.5848 0.938557
15.5849 0.938617
15.585 0.938678
15.5851 0.938738
15.5853 0.938798
15.5854 0.938859
15.5855 0.938919
15.5856 0.938979
15.5857 0.93904
15.5859 0.9391
15.586 0.93916
15.5861 0.939221
15.5862 0.939281
15.5863 0.939341
15.5865 0.939402
15.5866 0.939462
15.5867 0.939522
15.5868 0.939583
15.587 0.939643
15.5871 0.939703
15.5872 0.939764
15.5873 0.939824
15.5874 0.939884
15.5876 0.939945
15.5877 0.940005
15.5878 0.940065
15.5879 0.940126
15.588 0.940186
15.5882 0.940246
15.5883 0.940307
15.5884 0.940367
15.5885 0.940428
15.5887 0.940488
15.5888 0.940548
15.5889 0.940609
15.589 0.940669
15.5891 0.940729
15.5893 0.94079
15.5894 0.94085
15.5895 0.940911
15.5896 0.940971
15.5898 0.941031
15.5899 0.941092
15.59 0.941152
15.5901 0.941212
15.5902 0.941273
15.5904 0.941333
15.5905 0.941394
15.5906 0.941454
15.5907 0.941514
15.5908 0.941575
15.591 0.941635
15.5911 0.941696
15.5912 0.941756
15.5913 0.941817
15.5915 0.941877
15.5916 0.941937
15.5917 0.941998
15.5918 0.942058
15.5919 0.942119
15.5921 0.942179
15.5922 0.942239
15.5923 0.9423
15.5924 0.94236
15.5925 0.942421
15.5927 0.942481
15.5928 0.942542
15.5929 0.942602
15.593 0.942662
15.5932 0.942723
15.5933 0.942783
15.5934 0.942844
15.5935 0.942904
15.5936 0.942965
15.5938 0.943025
15.5939 0.943086
15.594 0.943146
15.5941 0.943206
15.5943 0.943267
15.5944 0.943327
15.5945 0.943388
15.5946 0.943448
15.5947 0.943509
15.5949 0.943569
15.595 0.94363
15.5951 0.94369
15.5952 0.943751
15.5953 0.943811
15.5955 0.943872
15.5956 0.943932
15.5957 0.943993
15.5958 0.944053
15.596 0.944114
15.5961 0.944174
15.5962 0.944235
15.5963 0.944295
15.5964 0.944356
15.5966 0.944416
15.5967 0.944477
15.5968 0.944537
15.5969 0.944598
15.5971 0.944658
15.5972 0.944719
15.5973 0.944779
15.5974 0.94484
15.5975 0.9449
15.5977 0.944961
15.5978 0.945021
15.5979 0.945082
15.598 0.945142
15.5981 0.945203
15.5983 0.945263
15.5984 0.945324
15.5985 0.945384
15.5986 0.945445
15.5988 0.945505
15.5989 0.945566
15.599 0.945626
15.5991 0.945687
15.5992 0.945747
15.5994 0.945808
15.5995 0.945868
15.5996 0.945929
15.5997 0.94599
15.5999 0.94605
15.6 0.946111
15.6001 0.946171
15.6002 0.946232
15.6003 0.946292
15.6005 0.946353
15.6006 0.946413
15.6007 0.946474
15.6008 0.946535
15.6009 0.946595
15.6011 0.946656
15.6012 0.946716
15.6013 0.946777
15.6014 0.946837
15.6016 0.946898
15.6017 0.946959
15.6018 0.947019
15.6019 0.94708
15.602 0.94714
15.6022 0.947201
15.6023 0.947261
15.6024 0.947322
15.6025 0.947383
15.6027 0.947443
15.6028 0.947504
15.6029 0.947564
15.603 0.947625
15.6031 0.947686
15.6033 0.947746
15.6034 0.947807
15.6035 0.947867
15.6036 0.947928
15.6038 0.947989
15.6039 0.948049
15.604 0.94811
15.6041 0.94817
15.6042 0.948231
15.6044 0.948292
15.6045 0.948352
15.6046 0.948413
15.6047 0.948474
15.6048 0.948534
15.605 0.948595
15.6051 0.948655
15.6052 0.948716
15.6053 0.948777
15.6055 0.948837
15.6056 0.948898
15.6057 0.948959
15.6058 0.949019
15.6059 0.94908
15.6061 0.94914
15.6062 0.949201
15.6063 0.949262
15.6064 0.949322
15.6066 0.949383
15.6067 0.949444
15.6068 0.949504
15.6069 0.949565
15.607 0.949626
15.6072 0.949686
15.6073 0.949747
15.6074 0.949808
15.6075 0.949868
15.6077 0.949929
15.6078 0.94999
15.6079 0.95005
15.608 0.950111
15.6081 0.950172
15.6083 0.950232
15.6084 0.950293
15.6085 0.950354
15.6086 0.950414
15.6088 0.950475
15.6089 0.950536
15.609 0.950596
15.6091 0.950657
15.6092 0.950718
15.6094 0.950779
15.6095 0.950839
15.6096 0.9509
15.6097 0.950961
15.6098 0.951021
15.61 0.951082
15.6101 0.951143
15.6102 0.951203
15.6103 0.951264
15.6105 0.951325
15.6106 0.951386
15.6107 0.951446
15.6108 0.951507
15.6109 0.951568
15.6111 0.951628
15.6112 0.951689
15.6113 0.95175
15.6114 0.951811
15.6116 0.951871
15.6117 0.951932
15.6118 0.951993
15.6119 0.952054
15.612 0.952114
15.6122 0.952175
15.6123 0.952236
15.6124 0.952296
15.6125 0.952357
15.6127 0.952418
15.6128 0.952479
15.6129 0.952539
15.613 0.9526
15.6131 0.952661
15.6133 0.952722
15.6134 0.952782
15.6135 0.952843
15.6136 0.952904
15.6138 0.952965
15.6139 0.953025
15.614 0.953086
15.6141 0.953147
15.6142 0.953208
15.6144 0.953269
15.6145 0.953329
15.6146 0.95339
15.6147 0.953451
15.6149 0.953512
15.615 0.953572
15.6151 0.953633
15.6152 0.953694
15.6153 0.953755
15.6155 0.953815
15.6156 0.953876
15.6157 0.953937
15.6158 0.953998
15.616 0.954059
15.6161 0.954119
15.6162 0.95418
15.6163 0.954241
15.6164 0.954302
15.6166 0.954363
15.6167 0.954423
15.6168 0.954484
15.6169 0.954545
15.617 0.954606
15.6172 0.954667
15.6173 0.954727
15.6174 0.954788
15.6175 0.954849
15.6177 0.95491
15.6178 0.954971
15.6179 0.955032
15.618 0.955092
15.6181 0.955153
15.6183 0.955214
15.6184 0.955275
15.6185 0.955336
15.6186 0.955396
15.6188 0.955457
15.6189 0.955518
15.619 0.955579
15.6191 0.95564
15.6192 0.955701
15.6194 0.955762
15.6195 0.955822
15.6196 0.955883
15.6197 0.955944
15.6199 0.956005
15.62 0.956066
15.6201 0.956127
15.6202 0.956187
15.6203 0.956248
15.6205 0.956309
15.6206 0.95637
15.6207 0.956431
15.6208 0.956492
15.621 0.956553
